2026-06-26 11:27:43,674 | CRITICAL | 🚨 THREAT DETECTED | DANGEROUS PORT | Source: 10.0.0.99 | Attempt on Telnet port 23
2026-06-26 12:46:36,419 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,422 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,424 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,425 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,427 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,428 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,430 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,433 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,434 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,435 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:42824 | Rule: Default policy
2026-06-26 12:46:36,436 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,437 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,439 | INFO | ALLOW  | UDP   | 192.168.25.2:53 -> 192.168.25.128:2294 | Rule: Default policy
2026-06-26 12:46:36,440 | INFO | ALLOW  | UDP   | 192.168.25.128:42034 -> 142.251.152.119:443 | Rule: Default policy
2026-06-26 12:46:36,441 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,443 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,445 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,446 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,447 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,449 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,450 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,451 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,453 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,454 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,470 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,471 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,472 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,473 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,473 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,474 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,475 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,477 | INFO | ALLOW  | UDP   | 142.251.152.119:443 -> 192.168.25.128:42034 | Rule: Default policy
2026-06-26 12:46:36,478 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,480 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,481 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,482 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,485 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,486 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,488 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,489 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,491 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,494 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,495 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,496 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,497 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,498 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,500 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,502 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,503 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,505 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,505 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,506 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,507 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,509 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,510 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,512 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,513 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,562 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,578 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,583 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,585 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,587 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,624 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,640 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,642 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,645 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,646 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,647 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,649 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,650 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,651 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,653 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,654 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,655 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,696 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,697 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,699 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,701 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,727 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,729 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,751 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,752 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,754 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,759 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,760 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,762 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,763 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,770 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,771 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,779 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,781 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,787 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,790 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,791 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,792 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,794 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,795 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,796 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,798 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,802 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,804 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,806 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,811 | INFO | ALLOW  | UDP   | 192.168.25.2:53 -> 192.168.25.128:50021 | Rule: Default policy
2026-06-26 12:46:36,815 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,816 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,818 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,819 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,820 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,822 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,824 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,827 | INFO | ALLOW  | TCP   | 192.168.25.128:41556 -> 172.64.155.209:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,829 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,830 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,831 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,833 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,846 | INFO | ALLOW  | TCP   | 172.64.155.209:443 -> 192.168.25.128:41556 | Rule: Default policy
2026-06-26 12:46:36,859 | INFO | ALLOW  | TCP   | 192.168.25.128:41556 -> 172.64.155.209:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,870 | INFO | ALLOW  | TCP   | 192.168.25.128:41556 -> 172.64.155.209:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,871 | INFO | ALLOW  | TCP   | 172.64.155.209:443 -> 192.168.25.128:41556 | Rule: Default policy
2026-06-26 12:46:36,872 | INFO | ALLOW  | TCP   | 172.64.155.209:443 -> 192.168.25.128:41556 | Rule: Default policy
2026-06-26 12:46:36,873 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,875 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,885 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,888 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,916 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,918 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,920 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,921 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,922 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,923 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,925 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,927 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,928 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,930 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,931 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,932 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,933 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,967 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,969 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,975 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,978 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,988 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,998 | INFO | ALLOW  | TCP   | 172.64.155.209:443 -> 192.168.25.128:41556 | Rule: Default policy
2026-06-26 12:46:37,000 | INFO | ALLOW  | TCP   | 192.168.25.128:41556 -> 172.64.155.209:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:37,001 | INFO | ALLOW  | TCP   | 192.168.25.128:41556 -> 172.64.155.209:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:37,002 | INFO | ALLOW  | TCP   | 172.64.155.209:443 -> 192.168.25.128:41556 | Rule: Default policy
2026-06-26 12:46:37,003 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,005 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,006 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,007 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,016 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:37,051 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,053 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,055 | INFO | ALLOW  | TCP   | 172.64.155.209:443 -> 192.168.25.128:41556 | Rule: Default policy
2026-06-26 12:46:37,069 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:37,072 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,074 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,076 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,079 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,086 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:37,091 | INFO | ALLOW  | TCP   | 192.168.25.128:41556 -> 172.64.155.209:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:37,105 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:37,106 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:37,123 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40484 | Rule: Default policy
2026-06-26 12:46:37,125 | INFO | ALLOW  | TCP   | 192.168.25.128:40484 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:37,150 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40462 | Rule: Default policy
2026-06-26 12:46:37,152 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,154 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,155 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40472 | Rule: Default policy
2026-06-26 12:46:37,156 | INFO | ALLOW  | TCP   | 192.168.25.128:40462 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:37,158 | INFO | ALLOW  | TCP   | 192.168.25.128:40472 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:37,159 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:37,161 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:37,163 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:37,190 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:37,192 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,193 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,195 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,196 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:37,198 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:37,200 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
